id,app_prize,description,have_pricing_hint,num_of_categories,num_of_pricing_plans,num_of_reviews,avg_of_ratings,num_of_replies
15fbf692-38d0-4f80-8f4b-7fd5b583db58,0,4,0,1,1,0,0,0
16172eb0-d767-4441-8ae1-3c162dbcad89,0,1864,1,3,3,8,5.0000,0
161b5c30-8c59-4e4e-a53e-160402a35adf,0,1842,0,2,1,1130,4.5159,64
163a0544-e3d3-4814-a9f6-cca13c1fcc27,0,1126,0,8,1,13,3.8462,3
165f6c5c-743a-45f6-b68f-13d93e8556b4,0,2984,0,6,4,39,5.0000,0
166ec8e0-311a-4ed7-8fe5-7ff8018f6345,0,1203,1,1,3,7,4.7143,1
1675f2c5-ed42-4841-8152-a6d90abaf453,0,2229,1,2,1,13,4.7692,1
169fb25f-0c04-433e-a2ee-7824e3abfefc,0,2013,1,4,1,0,0,0
16a5b0c2-3bfc-4086-834c-61f4e20785c5,0,2317,0,2,2,0,0,0
16b8b92f-6a50-484b-9562-2f90d313e189,0,1632,1,3,1,39,4.7436,0
16c410cc-c2c6-41a8-84b0-ecfe8016ebc0,0,1453,1,2,1,0,0,0
16dce819-d0ba-4824-976b-7ce6f9487bdc,0,1401,1,6,4,0,0,0
16e1a38c-22a5-4e12-bd7b-1afac7517b2f,0,2776,1,3,1,51,4.4118,30
16e2ca06-95b3-4220-ba0f-3d41c2b7bc22,0,2926,0,2,3,131,4.3053,11
16f8104b-2ca0-4a83-a1fa-cd0d8d9ac942,0,2065,0,2,4,5,3.4000,27
16fc6ead-9644-4776-913e-f72e596109f2,0,2213,1,3,1,66,4.4394,2
170b8c83-207e-47d5-94fe-5b7fc8f153fb,1,2971,1,6,3,132,4.4470,254
171816e2-27d4-4552-a65e-ab44a312fe04,1,3038,0,5,2,4932,4.7855,1212
171d8054-013a-462b-b590-143f472c1813,0,1729,1,4,1,2,5.0000,0
17205c63-681b-45c8-bfec-d93e685eb238,0,1796,1,2,3,321,4.7570,23
172e0f29-b8be-4bc3-b08d-b6e8af71c151,0,1884,0,6,3,470,4.7872,25
17379934-0682-420a-8daf-2aa5214b6d62,0,3003,0,11,1,221,4.6833,29
176ec265-8698-42de-97ed-601dd4b86fc4,0,3052,0,1,4,0,0,0
17871091-cdd0-434e-8761-7b326567798d,1,1885,1,5,2,3,5.0000,254
17918add-5e13-4426-8b58-1b1819fa3fc2,0,610,0,4,1,1,5.0000,0
1792b9c2-9a7b-4baa-a3ef-9ec80c2389e4,0,2669,0,5,4,2,5.0000,0
179948d3-569c-4fe8-b719-6a1fbf23800c,0,988,1,3,3,1,5.0000,0
179be9cc-5c1b-4f3b-9c85-a87cda6769ab,0,2031,0,6,1,79,4.8987,102
17aadb7e-33fb-418b-88c8-c115a5a3d565,0,1846,1,6,2,37,4.8649,15
17b442ac-2cc1-4326-a10b-642babe32426,0,3001,0,4,3,18,5.0000,20
17bb207a-707a-40c6-bd72-4b604a02f3d4,0,2775,1,1,1,14,3.8571,0
1802c9ff-3361-48ef-b215-8643ee106422,0,1335,1,2,3,80,4.3500,0
18156bc6-210f-4112-9a4b-483e14710eaf,0,2714,0,3,1,1,5.0000,15
18310044-38a3-4c21-84c6-1eeedf65cc8c,0,1296,1,4,4,3,4.3333,1
18377c3a-9211-439f-824e-27db9a14ef7a,0,2543,0,4,1,52,5.0000,0
183870d3-f8e2-4333-ab63-576f37aafa64,0,1082,1,4,1,0,0,1
18429424-a7d6-4d49-a6da-c07b11eae2b2,0,2084,1,1,1,0,0,1
184f2930-0b8f-4dfb-97bf-492d91901f01,0,2865,1,5,3,8,5.0000,0
185604e6-19df-4297-9767-0e3b009d04dd,0,1164,1,1,1,12,4.6667,8
186c6d18-efe6-4724-86cd-cda2f26b5f0c,0,2047,1,7,1,0,0,11
188df338-264a-42f3-9185-8f596a1516eb,1,2763,0,4,3,188,4.9468,24
189cb437-9110-4d0f-b682-b4b86a583c1e,0,916,1,5,1,4,5.0000,4
18a74341-10cf-4a49-af8b-505ec047592d,0,2140,0,1,4,1,5.0000,13
18cfb9d4-62b5-400b-822f-afaf5f78b146,0,2811,0,6,3,9,5.0000,9
18d7e5bb-3848-4773-bbff-167c99b83e62,0,2550,1,1,1,0,0,1
18ea32c7-4f41-416a-a112-fdda932cba32,0,1396,1,4,1,22,4.9545,0
18fc154a-8b48-49af-b813-a44a92637829,0,1498,1,2,1,6,4.5000,0
1903bbbf-080e-431a-9cc0-e06cc8351519,0,2746,0,7,1,217,4.6682,24
19040f96-99fb-4111-af31-ed0ec598b7fd,0,1240,0,2,1,13,3.6923,5
19164099-d79a-40e1-ada3-b65a9569ab15,0,1522,1,3,1,14,5.0000,21
194aeebf-3366-43e3-989b-45f63ee0a2f9,0,980,1,1,3,26,5.0000,0
19528881-7696-407c-9fb9-0ce1dc3295a8,1,2239,1,5,4,116,4.9569,254
1965f84b-384d-48a5-9ff4-8e4cfcf1320f,0,1127,1,2,1,5,5.0000,0
19a0abd8-8bb5-4f3c-bd77-d39fb22fe878,1,2363,1,5,2,984,4.7815,172
19ac5c33-9f39-4e50-92b0-46de7254d1ca,0,1912,1,1,3,1,5.0000,0
19b262d1-cd92-4368-a948-181e1d4ce22e,0,1870,0,3,1,281,4.2171,50
19dc4594-a49c-4e1f-b4e8-c8a3014ba407,0,2356,1,3,2,12,4.3333,2
19ef9b42-6b6a-47e3-b46e-6b977f63576e,1,2785,1,2,1,552,4.9638,60
1a0a1f94-1cb2-481b-8d51-6cceae86d067,0,1007,1,4,1,0,0,0
1a220cce-0043-4b6a-b163-38d05d32fae0,0,2015,0,4,1,0,0,0
1a482cd9-2c40-48d6-80d8-430784c29026,0,1907,1,3,3,2,5.0000,0
1a54cb83-1e8e-4c62-8458-629a148252dc,0,1555,1,1,1,28,4.0714,4
1a55c122-d28d-4689-8b33-a4e7518feaae,0,1357,1,3,1,8,5.0000,60
1a57be00-5257-45e9-9d28-0be73c513227,0,1737,1,2,3,1,5.0000,0
1a59b93a-7536-4822-90a7-3843b92df0de,0,1786,1,1,4,51,4.8039,8
1a71f81d-c2e0-4c0e-b46d-c9585c7bcf51,0,2005,1,1,3,12,3.7500,0
1aa2f14d-4784-413b-8f89-7e553607ba0e,1,2886,1,4,4,1331,4.8760,118
1aa9acd7-b3d7-4671-8ae4-c98e1884d5cc,0,1821,1,3,3,62,5.0000,0
1ab1e1d2-bb3a-4966-9a16-e9acec3ba6c8,0,1557,1,2,1,5,4.2000,7
1ac5810e-077e-4890-a5ea-14712fe47dcf,0,1977,0,1,1,0,0,0
1ac8edf6-9886-4d43-999f-04225df37099,0,2780,1,2,4,318,4.5723,21
1ad1e99a-504f-4283-b07c-bc1f53af1e84,0,1000,0,2,1,0,0,0
1ad772eb-e3d1-4431-b5e9-18ec5040945f,0,2806,1,2,1,801,4.6879,22
1b1732d2-1048-458b-9ce3-0ee751741e9e,0,925,1,9,1,5,3.0000,1
1b3566d2-2855-41ea-9dd8-848e79ca0b76,0,1428,0,3,2,0,0,0
1b3831e8-37fa-4920-a83d-e608f67fc941,0,1903,0,2,1,5,5.0000,0
1b3c3a0d-2637-49aa-a821-838853f72461,1,1701,1,2,1,130,4.8692,60
1b3ed994-e984-400b-bbf0-cbedbd0a2d58,0,1084,1,5,1,16,4.8750,10
1b58c43c-97e6-4e69-93d4-639e65790761,0,1474,0,8,1,5,4.8000,20
1b75a0c6-14bb-416b-8601-500359878f5d,0,2728,0,2,1,0,0,0
1bb582b3-07c0-4183-bb19-f2b7ad9936cb,0,2784,0,5,2,28,4.7500,21
1bbd9813-6a7c-48dd-a61e-ad4b3eb57644,0,1869,0,5,1,0,0,0
1bcdb3a2-4ffa-4acf-9098-edd63995332c,0,2018,1,3,1,9,5.0000,0
1bf0b3eb-b173-4519-918c-3f03c79a66c2,0,2661,0,7,4,4,5.0000,1
1bfb4ce1-476a-44c2-819b-0312520c1db8,0,2748,1,1,1,0,0,0
1bfddfb7-ea4b-49ca-95d0-e8ad1661eefa,0,2698,0,3,3,10,4.2000,8
1c1bf52d-1433-4d55-8a0f-63705dfc80f7,1,2746,1,6,3,140,4.1857,83
1c25c555-6c17-4575-b520-ea8717337582,0,1375,1,3,1,0,0,4
1c3580fc-8fc9-433c-9e85-83e7708b3f03,0,1172,1,1,1,1,5.0000,0
1c4b6bb0-c92b-4489-9968-1cca08ed03ce,0,1912,0,5,1,1271,4.4807,172
1c5c3295-a9fa-4804-a3a4-6a5c3a3f0368,1,2914,0,4,4,1643,4.8113,0
1c608b3c-b5f2-43b1-8370-d626db1ec971,0,1161,0,1,1,59,4.7797,55
1c649242-76ac-4524-a5f8-b73fcdf3200c,0,756,0,3,1,0,0,0
1c68fab5-7df6-4fb8-90ee-c8ad03d48747,0,1172,1,7,1,3,5.0000,5
1c701622-9fac-415d-8c55-eb1f5b8ff0c6,0,2891,0,2,1,41,4.3902,7
1c7cc85d-69e6-4c6e-bbd6-e1abfa49862a,0,2618,0,6,4,49,4.7551,7
1c80372e-86c8-4daa-aa35-9ee725e843e2,0,2084,1,5,1,6,4.8333,3
1c81f40b-ed30-4fc0-aeb9-529fdd0c477f,0,2780,0,1,1,5,5.0000,0
1c82ea3b-3119-49d5-90a6-620e0026709b,0,1824,1,7,1,6,3.8333,40
1c831af4-b62c-4fea-9075-120fe753de7c,0,2184,1,4,1,0,0,40
1c896606-67c3-4f8f-9120-350cee0af3b6,0,626,1,4,1,0,0,0
1c9d5f64-ee62-42c3-b7d3-a2d77c08f65f,0,1429,0,3,2,2,5.0000,20
1ca1104b-6dad-404b-9cca-200432ce95bf,0,1822,1,4,1,43,4.8837,37
1cb419ad-2a6e-447d-b5f8-0d1b8e1b8c96,0,2792,1,2,3,8,3.7500,5
1cd32223-7452-463c-9e22-68489091b5d4,0,1479,1,3,3,20,4.5500,0
1d2470d7-915f-4442-ada4-0199b243d147,0,1275,1,4,2,15,3.3333,1
1d3270d1-6496-45a0-973b-6ad77efeb4e5,0,1608,0,2,1,1,1.0000,0
1d3e2b0d-8717-4b88-8e7a-798444f855e5,0,1055,1,4,1,3,5.0000,1
1d4c064b-bcd0-42fd-a2bf-92c71d45f563,0,1869,0,5,4,0,0,0
1d59640a-1f33-4cc5-9c0f-832555512959,0,2757,1,7,1,4,5.0000,8
1da4f71d-5a11-46a6-8004-b9e5d2157813,0,2784,0,3,1,33,4.1515,10
1dac381b-2ff1-483e-924e-1aa4f1266183,1,1719,1,4,3,272,4.7721,37
1db50184-7e58-495d-9eda-b0054e2b1fb5,0,1256,1,1,1,20,3.7500,34
1db72124-11ac-4b29-a4c9-682d0d854d61,1,2992,0,3,2,271,4.8487,17
1dbc8aba-c21e-495c-b390-a8a678933030,0,1086,1,3,1,0,0,0
1de65562-1d8d-4074-91c5-6b0646068c60,0,1165,0,3,1,2,1.0000,0
1e135b4a-419b-42f3-9433-22551393c849,0,1722,1,4,1,1,5.0000,0
1e17bd7f-549d-4cb6-bbba-ef2ec38b540b,0,2737,1,3,1,4,4.0000,1
1e432846-809a-41b7-8e81-db387b349961,0,2101,1,2,1,0,0,0
1e7366b4-b62e-44b2-aba6-ac0f95aef634,0,1367,0,5,1,140,4.7786,36
1e92bc35-ef0f-4a82-bcfe-0a87e059403c,0,1250,0,7,2,36,4.1389,0
1ea9c3ea-acea-4fcb-8be7-b2740cf69879,0,1049,0,1,1,0,0,0
1ea9f22c-d9a2-4b32-93e9-981cf2306abe,0,1287,1,4,4,0,0,0
1ed0d586-2220-42c3-ad66-fcb6d61c6224,1,2630,0,3,3,1,5.0000,33
1eee9d0b-f542-4422-96cf-48316fc7f080,0,2580,1,4,4,10,3.9000,0
1efb219f-7161-4827-9b67-d54d76987a9d,0,456,1,2,1,16,4.5000,4
1f0d8c11-561d-4041-a906-bc4011c3ddb3,0,2947,0,2,2,43,4.5349,16
1f1c9edf-c97a-4b95-a9c7-de307e9dcfa9,0,2796,0,3,2,13,4.6923,3
1f2f3563-9a9f-4162-97ef-f0511ecfdd4f,0,2917,0,6,1,1189,4.7561,0
1f436fff-0b87-4ef0-9cea-65a5790fbafe,0,2984,1,3,4,51,4.7647,0
1f6bb55c-2fe9-461e-b59f-c7c566766ac2,0,1932,1,1,1,3,5.0000,0
1f788e6a-31aa-421c-8987-12db20adc905,0,1044,1,4,1,3,1.6667,0
1f8d4487-d58c-4a25-8092-e283c2aaedb6,0,1282,1,2,4,3,5.0000,0
1f95242d-d78b-4756-8713-85d327ff2a04,1,2916,1,3,4,1070,4.9224,18
1f96eb5c-1dc0-4670-bb01-9b7df5d359e1,0,1743,1,5,3,0,0,0
1fa47cc9-2a5e-4401-98e2-265062c9ae39,0,815,1,5,1,4,5.0000,1
1fbf54f2-3ca0-43d9-a980-7d861d474083,0,2809,1,4,1,18,4.8333,157
1fd74b72-0549-4a11-8ffd-81d94e74e2df,0,1786,0,2,4,10,5.0000,0
1fe27538-23bc-49c2-a393-a9dfc1772b0f,0,1794,1,5,3,36,4.7500,17
20161e6a-5404-430c-85fb-1867eb8bf134,0,656,0,10,4,0,0,0
2046b51c-eb6c-40b7-bb55-89c82aef5d2c,0,1613,0,2,1,16,4.2500,0
2048deb2-4b3c-4b6d-98ee-c0e897479fbe,0,1797,1,5,1,0,0,3
208c1b62-9254-43c9-82f4-651b973dcf0f,0,2424,1,5,2,31,4.8387,3
20923923-5257-442f-b3b3-16810c18a2a1,0,965,1,2,1,6,4.3333,21
209cd158-e7bd-4a04-8739-2f6a94c79826,1,3052,1,2,3,239,4.2176,40
20a22894-3a72-4c6c-b077-f09162674848,0,1169,1,5,4,9,4.6667,1
20acb31c-e63f-4163-acfd-68fb0a8419c8,0,2570,1,2,1,0,0,0
20c18b3d-5449-45ae-a6ec-6d5a606ca2bf,0,2606,1,2,1,1,5.0000,10
20fa329c-e006-429f-a340-c90663e5b914,0,2953,1,3,2,44,4.6818,6
212d84a0-9b5f-48cf-92ce-8a3831a6ddeb,0,2238,1,1,1,4,5.0000,0
21524cd3-1b6d-4705-bf8b-deebf0f84c0b,0,1966,1,5,1,0,0,1
216e3aa9-086d-41bd-baca-2d57c83a1e9b,0,2569,0,3,1,9,5.0000,1280
2171b87d-c148-44dd-8a36-a6b91041376c,0,1224,1,2,1,3,5.0000,2
2183952a-293d-43eb-a4da-af6fbac02da5,1,2031,1,1,3,176,4.8636,254
21a55d53-5437-4f9f-87d9-7b0f55850854,0,2689,0,6,1,3,4.0000,0
21b30440-4a98-4032-8ef4-d2bf0362d194,1,2937,1,5,2,1092,4.9222,3
21c1aa0b-2986-4f51-a1db-3f4d850ef99c,0,2466,1,2,1,1,5.0000,2
21f72ce2-9f72-4f9b-ab8a-8ad23068c694,0,2776,1,6,1,0,0,1
222c076c-bda4-47d2-a5d7-f709c6f2e593,0,1678,1,3,1,0,0,2
223ba7b5-805b-4de4-b67b-f202232bfe1d,1,2777,1,6,3,198,4.8990,33
224962f8-9339-4adb-a60b-33d24c127933,0,1342,0,6,3,11,4.4545,9
2272cd49-4a0c-4ad5-bda4-78e635e5ad3f,0,1000,1,4,1,9,5.0000,6
227fc183-41c3-491c-a6bb-76a1346bcee4,0,1036,0,1,1,2,2.5000,855
228e80c7-716a-4fb8-b394-cd81adb4a222,0,1952,1,7,4,5,5.0000,3
229c1dd5-e515-41cc-9cf4-0ad756343832,0,1330,1,2,1,24,4.9583,4
22d27833-5b20-4594-8594-4adab48972bc,0,990,1,2,1,8,3.6250,16
2306e6bc-5747-4dee-966a-00e3c904ab3d,0,515,1,1,4,0,0,0
2327a436-cbbb-42af-82fc-6874cef8c522,0,2878,1,2,1,21,4.9524,0
234363be-dc0a-4298-af40-27f70f465b0f,1,2562,1,2,1,125,4.9120,3
23584dba-fc24-47c2-a831-686689c938df,0,1364,1,2,1,15,4.7333,5
23592a74-88ef-4288-878b-fd4cdbddf687,0,1588,1,9,2,4,5.0000,0
236434c7-db08-492d-a431-044865300cef,0,996,1,6,1,1,5.0000,0
2365cbd0-e7a8-4678-9948-f4fb1bb7342f,0,1458,1,7,1,98,4.7245,413
2382212b-b93c-492b-9a7f-48f5f9ebae9a,0,2995,0,3,4,9,3.8889,0
23902d12-e28e-47e4-a3c3-2fe1afd05d52,0,853,0,3,2,5,3.4000,0
23913e00-4fe4-4c74-bb7d-a274f645f9c7,0,2684,0,1,1,3,5.0000,0
23945726-0d1b-443c-bee9-b85e7fdbc7a8,0,913,1,7,1,0,0,22
2396a205-8416-454d-b8c7-ea3ef8c452e4,0,2899,1,2,1,5,3.4000,0
23b347fc-52ce-4040-9807-beb9534326de,0,535,1,1,1,4,5.0000,1
23c2c2cf-1bf4-49b2-8a39-149421bae993,0,815,0,3,1,0,0,0
23c3acc4-26dc-4bbc-bc70-9a36d3138300,0,1589,1,5,3,1,5.0000,1
23d1f71c-a752-4b8b-a054-32b169131f62,0,1225,1,3,3,3,5.0000,0
23ebf2ca-5338-4d1e-bd04-5daa9e1a0a29,0,1231,1,1,1,2,3.5000,0
23efaf98-df86-40c4-9f5a-39c8c06233c2,0,1167,1,3,1,3,5.0000,5
242fe0d0-beff-43e3-b28f-d50024f101ef,0,1837,1,4,1,17,5.0000,7
243160b0-e33c-429a-8b09-368d3bb3af3d,0,2653,1,3,3,11,4.9091,0
2436973a-75d7-41c9-95d5-cb594837330f,0,2815,0,2,3,14,5.0000,0
243f5d30-0812-4987-b2b6-e76e31a64861,0,1834,1,3,1,0,0,3
2444797c-63f4-44b4-8144-b56369fe9194,0,1217,0,9,1,38,2.2105,855
244a88b5-a7fc-45d2-bb69-158355b5d997,1,2713,0,4,4,190,4.5632,92
2463e0eb-f8ce-40f5-9133-73ba352f9115,0,838,0,4,1,0,0,0
247a35c2-99cb-4d2c-bb45-a9f3d3e5a704,0,1303,0,1,1,0,0,0
24827aa5-47a9-42db-ad81-382cd30ea399,0,1022,0,7,1,14,1.8571,64
248514b6-b517-477c-af6c-c9db4f5d661e,0,1110,0,2,3,0,0,3
248aa849-3062-47e8-9858-1fd72625dbc8,0,1457,0,3,1,10,3.3000,1
24ae8a98-1373-4d45-a04c-3e5f5dcbb88d,0,1101,0,2,1,5,5.0000,22
24c1968d-3b87-482f-8be5-e251c150f9c8,0,1765,0,1,1,2,5.0000,7
25066092-0fc1-4fe9-923f-0fdc0b5320da,0,1792,1,1,1,12,4.6667,2
2541f0f5-3372-4e72-81c2-fdd5e7426d88,1,2540,1,3,4,125,4.4240,158
254a95d8-9237-417f-abf7-1c5522f27c24,0,1007,0,4,1,65,4.8308,11
255cb5d8-ca72-4ddf-897d-3531cd3ae3bb,0,780,1,5,1,20,3.7500,0
25752aa9-19ae-482a-9702-5149ce259c8d,0,1390,0,6,1,8,3.6250,0
257d2729-93c0-4913-b533-96f9fc6480a7,0,2173,1,3,3,3,5.0000,0
2589d48a-0665-4e1e-ba5e-a3858b6002ea,0,1896,1,2,1,0,0,0
259a4e7c-e7bc-4074-8772-addfa19bc7dd,0,959,0,3,1,14,4.0714,4
259ce5ad-8c89-4df3-af9d-4053a98810cf,0,2553,0,3,1,7,2.7143,0
25a5e7dc-8cba-45b7-9585-d121a432d05a,0,2609,1,3,1,4,4.0000,1
25c12890-bddf-45b9-9497-1b650b9ddc4d,0,1232,1,3,1,0,0,0
25c31e31-b39e-4af1-83bb-c984b05f4049,0,2838,1,1,1,14,5.0000,5
25c63e72-5f7c-41a4-a172-03a059f9f4f7,1,1764,0,2,4,463,4.5529,142
25da3def-9be7-45fb-a726-27863e4981be,0,1006,0,3,3,1,5.0000,0
25f2786d-05a1-41fd-9406-0a004089df27,1,2416,0,4,2,483,4.4493,37
25f7ee99-4265-4ba7-87f6-f68905218636,0,1763,1,3,1,0,0,0
25fb1522-c9bd-4baf-9613-398a40d4d7f4,1,2800,1,5,3,133,4.8120,172
25fb1563-200e-4c6c-aa02-14be9f3ea2da,0,2324,1,2,1,5,3.8000,138
2605a326-30e5-4a4b-8dff-fa41d4535a4c,0,1590,1,2,1,1,1.0000,0
2607958a-a219-4ef0-a677-4af659451859,0,1712,0,3,3,1,5.0000,0
261f6334-fcd8-4182-a4fb-4a7b445d315a,0,2779,0,2,3,0,0,0
2635c79d-3c79-45fb-b61b-b1f29333d116,0,2794,0,1,1,0,0,0
264454bb-854b-40e9-b1a3-d52b9cce4fd3,0,2698,1,6,1,87,5.0000,124
2649fd82-5be9-4141-863b-fff988c40d2a,0,1382,1,5,1,33,4.6970,10
267abd5a-f783-4f98-847f-f74deb57cf04,0,1643,0,5,1,0,0,9
26831348-0bb1-4bf9-9d9c-60269519461a,0,1429,0,3,3,11,3.1818,0
26b32715-f2eb-41d9-996f-16a42a92fc1f,0,2234,0,4,1,1,5.0000,0
26b6c896-da37-47f9-b449-ceca12973697,0,1484,0,4,1,0,0,0
26cca9f9-0f46-4b8f-aa7d-c76442a8c89b,1,1516,1,2,4,661,4.7625,76
26cf0f5c-8176-4932-814c-873a0e289043,0,2795,0,5,1,476,4.7353,19
26e2a853-bb5b-43dd-9af4-95990ddeafbd,0,1195,1,6,1,6,5.0000,37
26e63690-cdcb-4efd-8190-1dba633cf22c,0,1769,0,2,1,16,3.6250,0
26f0dbd2-70a2-45d2-9131-7afd49ac3b63,0,1027,1,8,1,6,5.0000,0
26f2a863-8dde-4935-b567-beb8ec39267b,0,2323,1,4,1,30,4.7667,0
26f56a4b-bc24-4319-abe4-1e1bb2d07db4,0,1960,1,1,1,4,5.0000,7
26f60ef7-5f19-4912-9a30-b83700ccc7f3,0,1300,1,2,3,11,4.2727,4
26f6fb5d-b421-48ec-9062-d621f5950e67,0,1504,1,1,4,6,4.3333,1
27020b70-4451-40bc-ac70-ec9d1623175d,0,1358,1,2,1,2,5.0000,0
2706067d-b0e8-427c-8d7d-c5aa0ce691f0,0,2449,1,3,1,91,4.4396,21
270f84d9-74bf-4fcb-8726-ef5014abc36d,0,1693,1,1,1,8,4.7500,3
2712c7b7-dedf-43ea-9b3c-6c6c7e892086,0,2242,1,5,1,273,4.5311,27
271e0ca6-5d42-40ba-b806-ffeaf32c27c3,0,1170,0,2,2,22,4.0000,9
2720a700-2fdf-430f-bcca-a186eea5305a,0,2961,1,5,1,26,3.3846,2
272fbad9-493f-4876-a76b-4855f3a42539,0,1225,0,1,1,3,5.0000,12
27490c2d-4d42-4167-a4eb-c3de3185958f,0,2365,1,2,1,3,1.6667,6
276bef37-9dd2-446e-9f3d-ef882b8375e2,0,2314,1,3,3,0,0,3
278973cb-a140-4506-9a41-8599c83a8781,1,2976,0,7,1,134,5.0000,19
278bfafa-f31f-4647-8ea3-4d645d89a309,0,1874,1,1,1,3,1.0000,0
2797000e-3245-4db4-8a94-57df3ef7850c,0,1431,1,4,1,0,0,8
27a57413-b60b-464d-bbd0-f7ad55cf2b17,0,1576,1,5,1,0,0,11
27c4aaf9-3e58-4959-baa4-a14f9b83e52f,0,1330,0,3,1,48,4.1042,0
27d312b5-9a26-4c22-82fc-fe724ce4bd8d,0,1772,1,7,3,19,4.7895,6
27f41f0e-4483-4c1b-91f8-c93df76e4197,0,847,1,5,1,0,0,0
28052b5e-bf90-41ac-8a28-f1a797e5836a,1,2797,1,3,4,3212,4.8820,14
28178ac6-98ed-46e3-a3b9-c65b575f87a8,0,2228,1,2,1,0,0,0
281f5f4e-9f5e-4d23-b66b-f6d0b4a8d2c5,0,1315,1,6,1,2,3.5000,0
2823c261-4cdf-4d86-866c-2b438c20ba83,0,2469,1,7,4,1,5.0000,1
2827e699-1156-45f8-8644-8052a473cc90,0,2883,1,1,1,19,4.4211,4
284d7783-495d-4c41-b2db-3a2a52d405db,0,2439,1,4,1,60,4.7667,1
28569f62-85fa-4d5f-a5f6-384bb5756acf,0,1121,1,5,1,5,5.0000,5
285ba4ca-65b6-42c0-9605-484084ff39b3,0,1911,1,1,4,88,4.4205,0
286716c6-3b93-4cd7-adf9-f84d1eccd356,0,1700,1,3,1,0,0,0
2884601e-c991-4874-9721-05588edb7291,0,2500,0,3,4,488,4.7520,0
28bd6afa-a579-4531-ae0a-daf98fb52e4a,0,2761,0,2,1,2,3.0000,0
28ddc66b-02ea-4806-8f7b-5beddf0b0b78,0,2493,1,5,3,36,4.4444,27
28e1ca1b-788c-4252-94bf-6f1e42420e46,0,1359,1,5,1,7,4.5714,1
28e42539-d447-4ca4-9700-bb5c17db2c59,0,1766,1,2,2,11,5.0000,7
28f79e4d-5f3b-4599-b8da-1e0a8ae19fa3,0,2277,1,1,1,51,4.8235,1
28fb6547-faf1-4b1f-91f0-3453c412c776,0,2829,1,1,1,14,4.3571,1
2908b7f8-dcb3-496e-807c-4fd19af9ddb4,0,2178,1,2,1,14,4.8571,2
290cdeb7-1a8b-4af9-ba86-c1ea7d5aedb9,0,2209,0,5,4,5,4.2000,1
290e3e64-0c58-4091-a083-4d4ceb0ec93c,0,2387,1,2,1,9,4.5556,0
291ef13c-9a71-486b-a7eb-12e9191dc89c,0,1394,1,1,1,10,3.5000,0
2923809b-a6e8-4cb3-adcd-92858b9daf99,0,1271,0,1,1,338,3.3343,84
292a55a2-2648-493d-9877-234b1cdb03cc,0,2472,0,3,1,4,2.7500,1
29382f19-9fd5-490d-9bf8-ceac7268f200,0,1689,1,1,2,1,5.0000,0
295e0705-4b54-47a3-be58-51743b18bc59,0,2109,0,1,1,3,5.0000,0
2971e950-1b74-4937-bca9-047f90b61a07,0,1292,0,1,4,0,0,0
29965be3-2be9-441e-8d55-4015c3451132,0,1526,1,3,1,2,5.0000,1
29a14dfb-cfb8-4080-9c60-fbd645b62e6e,0,1446,0,4,1,108,4.4722,3
29a812a1-543c-41d7-baae-822bafca84bd,0,1454,0,4,1,0,0,6
29af8005-0f6b-411d-9af9-aa514a4b696c,0,2502,1,4,4,16,2.8125,0
29b47e46-f912-44d8-ab4f-1408ea4b4cda,0,2568,0,2,1,2665,4.6394,202
29b48627-c4e9-49c9-8408-179712e0f84f,0,1640,1,7,3,150,4.1467,1
29bdd126-04fb-4a6f-be21-74672e66477f,0,1237,1,5,1,1,5.0000,1
29cae7b7-3c41-4239-bf3f-5ee0f853647f,1,1591,0,7,1,167,4.8563,0
29ccef4e-6f21-4608-be93-50fe4c3b64c0,0,1481,1,6,1,1,5.0000,3
29f7500c-a341-44dd-be41-dcfd5ab56e31,0,1348,0,4,1,379,4.6016,5
2a09021f-cf11-4f13-9fb2-d16144ce0c9f,0,1708,0,2,1,7,4.4286,8
2a11a73c-c0cc-4955-a0d0-c8c9f3867e8b,0,2513,0,3,1,0,0,0
2a19e37b-bb5a-4f60-941c-2153e311c2a1,0,2567,0,3,2,161,4.4969,10
2a3d5f37-3ec0-4c64-a18d-53aacba12010,0,735,1,9,1,1,5.0000,0
2a4e6648-b8b0-42fe-9426-0a65af09fd13,0,2832,1,1,1,29,4.0690,8
2a64a96b-245f-4286-aba6-d02ceb71fd86,0,1145,1,5,4,3,5.0000,1
2a749b6f-373e-4eb1-81eb-268224f5daf1,0,3053,1,1,2,25,5.0000,4
2af6a4bb-ea84-4f58-9d15-2f8b23f1fd49,0,888,0,2,1,2,5.0000,3
2b03b17f-3939-4c95-8452-da8bec988305,0,3003,0,4,1,49,4.6122,2
2b08cb8b-1853-4b4f-ab0a-101f704f178c,0,1868,1,1,4,71,4.7042,1
2b0d7064-df5c-46f7-b76d-8f8a0c0d2de9,0,1660,0,1,1,0,0,0
2b16b156-c957-4705-b504-78843a866a08,0,2884,0,5,1,27,4.9259,3
2b1f55db-9fb0-4700-9868-2fefa84fbe46,0,1398,1,2,1,0,0,0
2b21aa42-0ea2-4168-b490-28e657d82ab3,0,3000,1,5,2,24,4.2083,3
2b236685-f5d6-4aae-8c7d-eef786602907,0,2014,1,2,3,9,2.5556,6
2b4aa534-8efe-46cc-afc7-8ebdbc62e901,0,3065,1,1,4,0,0,0
